id,nombreInstitucion,codigoInstitucion,codigoCutComuna,nombreComuna,formaAudiencia,fechainicioAudienca,duracionMinutoAudiencia,codigoAudienciaInstitucion,lugarAudiencia,observacionesMateriaAudiencia,descripcionMateria,codigoActualDatasetRegistroPasivo,codigoPasivoInstitucion,nombrePasivoInstitucion,cargoNombrePasivo,nombrePasivo,apellidosPasivo,codigoNacionalidadIsoPasivo,fechaInicioPasivo,fechaTerminoPasivo,linkAudienciaReunionPasivo,linkViajesPasivo,linkDonativosPasivo,cargoFuncionPasivo,codigoActualDatasetRegistroActivo,codigoActualDatasetRegistroEntidadActivo,nombreActivo,apellidosActivo,documentoPaisActivo,codigoNacionalidadActivo,remuneradoActivo,nombreInstitucionActivo,codigoInstitucionActivo,rutActivo,codigoInternacionalActivo,nombreEntidadActivo,giroActivo,representanteActivo,naturalezaActivo,administradorActivo,tipoEntidadActivo
179557,CAMARA DE DIPUTADOS,nr006,13130,San Miguel,Presencial,2016-09-30 16:00:00,30,AR4582,Oficina Distrital,Implicancias negativas del Tratado Transpacífico (TPP) en Chile.,Ninguna de las anteriores.,80192,NR006-SP049,CAMARA DE DIPUTADOS,Diputado,Pedro,Browne Urrejola,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=49&parid=927,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=49,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=49,Diputado,448237,,John,Arancibia Aballay,CHL,CHL,0,,,,,,,,,,
179560,CAMARA DE DIPUTADOS,nr006,8401,Chillán,Presencial,2016-10-01 14:30:00,30,AR4663,Por definir,Proyecto de Ley de incentivo al retiro.,Ninguna de las anteriores.,80196,NR006-SP018,CAMARA DE DIPUTADOS,Diputado,Loreto,Carvajal Ambiado,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=18&parid=974,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=18,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=18,Diputado,448250,,Juan Edgardo ,Saldías Saldías,CHL,CHL,0,,,,,,,,,,
179562,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-10-03 14:00:00,60,AR4711,Ex Congreso,Educación Especial  escuela cárcel  egresados del SENAME   Derechos Humanos y Ley de inclusión. ,Ninguna de las anteriores.,80264,NR006-SP113,CAMARA DE DIPUTADOS,Diputado,Roberto,Poblete Zapata,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=113&parid=997,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=113,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=113,Diputado,448255,,Claudio ,Yáñez,CHL,CHL,0,,,,,,,,,,
179568,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-10-03 17:00:00,30,AR4695,Ex. Congreso en Santiago,Proyecto de Ley de Derecho al Olvido.,Ninguna de las anteriores.,80198,NR006-SP009,CAMARA DE DIPUTADOS,Diputado,Guillermo,Ceroni Fuentes,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=9&parid=819,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=9,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=9,Diputado,448268,,Eleonora,Rabinovich,,,0,,,,,,,,,,
179571,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-10-03 19:00:00,45,AR4785,Ex Congreso  Santiago,Caso Alfredo Morales.,Ninguna de las anteriores.,80230,NR006-SP048,CAMARA DE DIPUTADOS,Diputado,Tucapel,Jiménez Fuentes,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=48&parid=856,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=48,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=48,Diputado,448275,,Rolando Paul,Jiménez Pérez,CHL,CHL,0,,,,,,,,,,
179575,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-10-03 21:30:00,60,AR4664,Ex-Congreso Nacional,Protección de la Infancia.,Ninguna de las anteriores.,80211,NR006-SP102,CAMARA DE DIPUTADOS,Diputado,Maya,Fernández Allende,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=102&parid=981,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=102,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=102,Diputado,448285,,Hai Kyung,Jun,,,0,,,,,,,,,,
179578,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-10-04 14:30:00,30,AR4783,Congreso Nacional,Informar a la autoridad sobre graves problemas que afectan hoy a la industria.,Ninguna de las anteriores.,80211,NR006-SP102,CAMARA DE DIPUTADOS,Diputado,Maya,Fernández Allende,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=102&parid=981,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=102,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=102,Diputado,448291,,Sergio ,Purcell,CHL,CHL,0,,,,,,,,,,
179583,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-10-04 16:30:00,23,AR4704,Victoria s/n Congreso Nacional,Ley de Inclusión  Educación Especial  escuela cárcel  egresados del SENAME y Derechos Humanos.,Ninguna de las anteriores.,80232,NR006-SP104,CAMARA DE DIPUTADOS,Diputado,Felipe,Kast Sommerhoff,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=104&parid=988,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=104,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=104,Diputado,448307,,Alicia ,Mardones Cando,CHL,CHL,0,,,,,,,,,,
179585,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-10-04 17:00:00,25,AR4776,Congreso,Nuestra empresa  GfK Adimark  se encuentra desarrollando un estudio para la Empresa Nacional del Petróleo  ENAP. En conjunto hemos definido un grupo de líderes de opinión que resultan muy relevantes de consultar respecto de la imagen y posicionamiento de ENAP en Chile. Usted está en ese grupo de alta influencia al que nos gustaría acceder y es de especial interés para la gerencia de ENAP.,Ninguna de las anteriores.,80193,NR006-SP070,CAMARA DE DIPUTADOS,Diputado,Cristián,Campos Jara,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=70&parid=929,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=70,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=70,Diputado,448311,,Margarita Patricia  ,Bravo Pizarro ,CHL,CHL,1,,,,,,,,,,
179586,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-10-04 19:50:00,15,AR4778,Edificio Congreso Nacional  piso 11 of. 5  Valparaiso,Presentación plan de trabajo sistema de mutualidades y propuestas de mejora al sistema de salud y seguridad de los trabajadores.,Ninguna de las anteriores.,80295,NR006-SP087,CAMARA DE DIPUTADOS,Diputado,Patricio,Vallespín López,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=87&parid=911,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=87,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=87,Diputado,448312,,Ítalo Alejandro,Cornejo Reyes,CHL,CHL,1,,,,,,,,,,
179587,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-10-04 20:10:00,15,AR4728,Oficina 2da.Vicepresidencia VALPARAISO,Nuestra empresa  GfK Adimark  se encuentra desarrollando un estudio para la Empresa Nacional del Petróleo  ENAP. En conjunto hemos definido un grupo de líderes de opinión que resultan muy relevantes de consultar respecto de la imagen y posicionamiento de ENAP en Chile. Usted está en ese grupo de alta influencia al que nos gustaría acceder y es de especial interés para la gerencia de ENAP.,Ninguna de las anteriores.,80280,NR006-SP038,CAMARA DE DIPUTADOS,Diputado,Gabriel,Silber Romo,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=38&parid=898,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=38,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=38,Diputado,448315,,Loreto,Henríquez Diaz,CHL,CHL,0,,,,,,,,,,
179591,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-10-05 16:00:00,20,AR4743,camara de diputados  of 11  piso12  valparaiso,La Fundación Chilena para la Discapacidad desea fortalecer el Proyecto de Ley de Inclusión Laboral con nuevas propuestas que permitan una real inclusión laboral.  ,Ninguna de las anteriores.,80260,NR006-SP115,CAMARA DE DIPUTADOS,Diputado,Diego,Paulsen Kehr,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=115&parid=995,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=115,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=115,Diputado,448323,,Nickol Abigail,Quintana Oviedo,CHL,CHL,0,,,,,,,,,,
179598,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-10-11 19:30:00,20,AR4811,camara de diputados  piso12  oficina 12,Proyecto de ley que aumenta el porcentaje de descuento por planilla que pueden autorizar los funcionarios municipales en favor de cooperativas de las cuales son socios (Boletín 10805).,Ninguna de las anteriores.,80188,NR006-SP078,CAMARA DE DIPUTADOS,Diputado,Germán,Becker Alvear,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=78&parid=813,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=78,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=78,Diputado,448344,,Marcela,Alt,CHL,CHL,1,,,,,,,,,,
179599,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-10-11 20:10:00,47,AR4780,Edificio Congreso Nacional  Piso 11 Of.5  Valparaíso,Gobernanza fiscal.,Ninguna de las anteriores.,80295,NR006-SP087,CAMARA DE DIPUTADOS,Diputado,Patricio,Vallespín López,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=87&parid=911,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=87,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=87,Diputado,448346,,María Andrea ,Sanhueza,CHL,CHL,0,,,,,,,,,,
179601,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-10-12 15:00:00,45,AR4848,Congrso Nacional,Presentar propuestas de mejoras al sistema SENAME y OCAS  desde una mirada vivencial.,Ninguna de las anteriores.,80211,NR006-SP102,CAMARA DE DIPUTADOS,Diputado,Maya,Fernández Allende,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=102&parid=981,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=102,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=102,Diputado,448349,,Claudio Antonio,Yáñez Bahamóndez,CHL,CHL,0,,,,,,,,,,
179602,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-10-12 16:00:00,60,AR4840,Congreso Nacional,Caso Alfredo Morales.,Ninguna de las anteriores.,80284,NR006-SP065,CAMARA DE DIPUTADOS,Diputado,Jorge,Tarud Daccarett,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=65&parid=902,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=65,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=65,Diputado,448351,,Ramón,Gómez Roa,CHL,CHL,0,,,,,,,,,,
179606,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-10-13 16:35:00,30,AR4904,CONGRESO NACIONAL ,CONTAMINIACION RIO MAIPO SECTOR LOGALLARDO  SAN JUAN   SAN ANTONIO ,Ninguna de las anteriores.,80271,NR006-SP039,CAMARA DE DIPUTADOS,Diputado,Karla,Rubilar Barahona,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=39&parid=891,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=39,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=39,Diputado,448364,,ANA ,VELOSO,CHL,CHL,0,,,,,,,,,,
179607,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-10-14 14:45:00,30,AR4818,Ex Congreso Nacional,Ley de exclusividad universitaria en las carreras de Salud.,Ninguna de las anteriores.,80271,NR006-SP039,CAMARA DE DIPUTADOS,Diputado,Karla,Rubilar Barahona,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=39&parid=891,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=39,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=39,Diputado,448371,,Paolo,Castro,CHL,CHL,0,,,,,,,,,,
179608,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-10-14 15:15:00,30,AR4819,Ex Congreso Nacional,Glosa presupuestaria año 2017.,Ninguna de las anteriores.,80271,NR006-SP039,CAMARA DE DIPUTADOS,Diputado,Karla,Rubilar Barahona,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=39&parid=891,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=39,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=39,Diputado,448375,,Patricio,Villavicencio,CHL,CHL,0,,,,,,,,,,
179621,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-10-19 15:00:00,25,AR4925,Oficina 2da.Vicepresidencia  edificio del ex Congreso Nacional  Santiago,Mejoras para las Manipuladoras de Alimentos,Ninguna de las anteriores.,80280,NR006-SP038,CAMARA DE DIPUTADOS,Diputado,Gabriel,Silber Romo,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=38&parid=898,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=38,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=38,Diputado,448409,,SILVIA,VIDAL BASAI,CHL,CHL,0,,,,,,,,,,
179622,CAMARA DE DIPUTADOS,nr006,8101,Concepción,Presencial,2016-10-20 14:30:00,25,AR4915,En sus dependencias,Audiencia de carácter protocolar. Plan de Inversiones 2016.  Plan de relacionamiento con la comunidad.  Plan de servicio al cliente y beneficio de la boleta electrónica. Requerimientos a abordar por la autoridad. ,Ninguna de las anteriores.,80200,NR006-SP112,CAMARA DE DIPUTADOS,Diputado,Marcelo,Chávez Velásquez,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=112&parid=977,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=112,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=112,Diputado,448414,,Cecilia Consuelo ,Beltrán Hernández,CHL,CHL,0,,,,,,,,,,
179626,CAMARA DE DIPUTADOS,nr006,13106,Estación Central,Presencial,2016-10-24 16:30:00,25,AR4727,catedral  1158,La Fundación Chilena para la Discapacidad desea fortalecer el Proyecto de Ley de Inclusión Laboral con nuevas propuestas que permitan una real inclusión laboral.  ,Ninguna de las anteriores.,80272,NR006-SP069,CAMARA DE DIPUTADOS,Diputado,Jorge,Sabag Villalobos,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=69&parid=893,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=69,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=69,Diputado,448426,,Matías Alejandro,Poblete Sandoval,CHL,CHL,0,,,,,,,,,,
179634,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-10-27 14:30:00,30,AR4939,Congreso Valparaíso,Seguridad pública y delitos viales: propuestas educativas. ,Ninguna de las anteriores.,80225,NR006-SP036,CAMARA DE DIPUTADOS,Diputado,María José,Hoffmann Opazo,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=36&parid=940,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=36,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=36,Diputado,448451,,Benjamín Mauricio ,Silva Torrealba,CHL,CHL,0,,,,,,,,,,
179642,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-11-04 15:00:00,50,AR4975,Ex Congreso,Dar testimonio sobre la espera en el proceso de adopción.,Ninguna de las anteriores.,80210,NR006-SP047,CAMARA DE DIPUTADOS,Diputado,Ramón,Farías Ponce,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=47&parid=839,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=47,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=47,Diputado,448483,,Raquel Genoveva,Bernales Berrios,CHL,CHL,0,,,,,,,,,,
179646,CAMARA DE DIPUTADOS,nr006,6114,Quinta de Tilcoco,Presencial,2016-11-04 20:30:00,30,AR5107,Hermano Claudio 512  Rancagua,Plantear inquietudes sobre el Hospital de Rancagua,Ninguna de las anteriores.,80233,NR006-SP054,CAMARA DE DIPUTADOS,Diputado,Issa,Kort Garriga,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=54&parid=967,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=54,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=54,Diputado,448496,,Fernanda,Ortiz ,CHL,CHL,0,,,,,,,,,,
179653,CAMARA DE DIPUTADOS,nr006,1101,Iquique,Presencial,2016-11-07 15:00:00,60,AR5007,Av.Héroes de la Concepción 2648,irregularidades de subcontrato de obra suscrita por el Serviu y empresa contratista mandante MOVIC S.A,Ninguna de las anteriores.,80287,NR006-SP014,CAMARA DE DIPUTADOS,Diputado,Renzo,Trisotti Martínez,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=14&parid=1003,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=14,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=14,Diputado,448511,,Nelson ,Romo Soto,CHL,CHL,0,,,,,,,,,,
179655,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-11-07 15:30:00,40,AR4973,Bancada PS  Ex Congreso.,Proyecto Reforma al Código de Aguas. ,Ninguna de las anteriores.,80275,NR006-SP015,CAMARA DE DIPUTADOS,Diputado,Raúl,Saldívar Auger,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=15&parid=1001,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=15,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=15,Diputado,448514,,Fernando,Peralta,CHL,CHL,0,,,,,,,,,,
179658,CAMARA DE DIPUTADOS,nr006,6101,Rancagua,Presencial,2016-11-07 18:00:00,1,AR5158,Rancagua,Situación actual de los carabineros en la región de O´Higgins,Ninguna de las anteriores.,80233,NR006-SP054,CAMARA DE DIPUTADOS,Diputado,Issa,Kort Garriga,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=54&parid=967,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=54,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=54,Diputado,448521,,Jose Luis,Rivera,CHL,CHL,0,,,,,,,,,,
179664,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-11-08 16:00:00,30,AR4942,Congreso Nacional,Proyecto de Ley Consejo Nacional de Pueblo Indígena.  Proyecto de Ley Ministerio Indígena.,Ninguna de las anteriores.,80201,NR006-SP094,CAMARA DE DIPUTADOS,Diputado,Daniella,Cicardini Milla,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=94&parid=975,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=94,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=94,Diputado,448539,,Segundo ,Huentecura Pilquiman,CHL,CHL,0,,,,,,,,,,
179666,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-11-08 17:15:00,30,AR5019,congreso valparaiso,aplazamiento ley de inclusión,Ninguna de las anteriores.,80189,NR006-SP108,CAMARA DE DIPUTADOS,Diputado,Jaime,Bellolio Avaria,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=108&parid=970,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=108,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=108,Diputado,448555,,Rodolfo,Orrego,CHL,CHL,0,,,,,,,,,,
179670,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-11-09 15:00:00,30,AR4967,Congreso Nacional ,Presentación de Situación Hídrica de la Región de Valparaíso.,Ninguna de las anteriores.,80283,NR006-SP002,CAMARA DE DIPUTADOS,Diputado,Arturo,Squella Ovalle,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=2&parid=955,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=2,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=2,Diputado,448567,,Cristián,Vergara Castillo,CHL,CHL,0,,,,,,,,,,
179679,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-11-14 13:30:00,30,AR5118,Ex Congreso Nacional,Proyecto de Ley que crea el Ministerio de Cultura.,Ninguna de las anteriores.,80266,NR006-SP114,CAMARA DE DIPUTADOS,Diputado,Jorge,Rathgeb Schifferli,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=114&parid=999,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=114,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=114,Diputado,448583,,Rocio,Yon,CHL,CHL,0,,,,,,,,,,
179684,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-11-14 20:00:00,30,AR4985,Concha y Toro 47,Reforma al Código de Aguas.,Ninguna de las anteriores.,80227,NR006-SP103,CAMARA DE DIPUTADOS,Diputado,Giorgio,Jackson Drago,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=103&parid=987,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=103,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=103,Diputado,448598,,Santiago,Matta,CHL,CHL,0,,,,,,,,,,
179696,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-11-18 14:00:00,60,AR5083,Concha y toro 47,Dar a conocer la experiencia de Abertis en autopistas urbanas e interurbanas  así como sus planes de inversión. ,Ninguna de las anteriores.,80227,NR006-SP103,CAMARA DE DIPUTADOS,Diputado,Giorgio,Jackson Drago,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=103&parid=987,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=103,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=103,Diputado,448630,,Jorge ,Pacheco,CHL,CHL,1,,,,,,,,,,
179701,CAMARA DE DIPUTADOS,nr006,13101,Santiago,Presencial,2016-11-21 15:15:00,40,AR5134,ExCongreso,Subsidio al gas en Magallanes.,Ninguna de las anteriores.,80215,NR006-SP096,CAMARA DE DIPUTADOS,Diputado,Sergio,Gahona Salazar,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=96&parid=985,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=96,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=96,Diputado,448645,,Alberto José,Harambour Giner,CHL,CHL,0,,,,,,,,,,
179707,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-11-22 15:30:00,30,AR4922,Cafetería Congreso en Valparaíso,Proyecto de Reforma al Código de Aguas.,Ninguna de las anteriores.,80191,NR006-SP121,CAMARA DE DIPUTADOS,Diputado,Gabriel,Boric Font,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=121&parid=972,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=121,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=121,Diputado,448659,,Santiago,Matta,CHL,CHL,0,,,,,,,,,,
179708,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-11-22 19:00:00,45,AR5111,Av Pedro Montt s/n,Aplicaciones que prestan servicios de forma ilegal.,Ninguna de las anteriores.,80227,NR006-SP103,CAMARA DE DIPUTADOS,Diputado,Giorgio,Jackson Drago,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=103&parid=987,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=103,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=103,Diputado,448660,,Julio Fernando,Mateluna Beiza,CHL,CHL,0,,,,,,,,,,
179709,CAMARA DE DIPUTADOS,nr006,5101,Valparaíso,Presencial,2016-11-22 21:00:00,30,AR5175,Cámara de Diputados,Solicitamos nuevamente una audiencia debido a que en la fecha que se nos asignó anteriormente no pudimos asistir por problemas de agenda. Deseamos reunirnos con la diputada antes de que se vote el proyecto en la Cámara de Diputados.  Agradecemos que acoja nuestra solicitud.  ,Ninguna de las anteriores.,80279,NR006-SP057,CAMARA DE DIPUTADOS,Diputado,Alejandra,Sepúlveda Orbenes,CHL,2014-11-29,,http://www.camara.cl/camara/agenda_lobby.aspx?spaid=57&parid=897,http://www.camara.cl/camara/transparencia/viajes.aspx?spaid=57,http://www.camara.cl/camara/transparencia/donaciones.aspx?spaid=57,Diputado,448661,,Matías Nicolás,Poblete Sandoval,CHL,CHL,0,,,,,,,,,,
